Anio,Mes,Dia,prcp,Tmin,Tmax
1990,3,26,0,9.220760807,28
1990,3,27,0,10.84395578,19
1990,3,28,0,8.994503597,28
1990,3,29,0,8.377877772,21
1990,3,30,0,8.605693116,23
1990,3,31,20.5,8.99337022,22
1990,4,1,0,10.25886341,23
1990,4,2,0,10.48597044,25
1990,4,3,0,11.13505023,24
1990,4,4,0,10.55130335,28
1990,4,5,0,10.03189789,22
1990,4,6,0,9.869734343,27
1990,4,7,0,11.36109479,28
1990,4,8,0,11.71840753,20
1990,4,9,0,10.19367217,26
1990,4,10,0,10.58350955,27
1990,4,11,0,9.999231436,25
1990,4,12,0,10.48607669,27
1990,4,13,0,10.6806945,28
1990,4,14,0,10.35615445,27
1990,4,15,0,11.23212893,30
1990,4,16,0,7.696237784,30
1990,4,17,0,7.371520853,28
1990,4,18,0,5.491278981,27
1990,4,19,0,8.08642932,29
1990,4,20,0,6.62695603,28
1990,4,21,0,5.458506267,25
1990,4,22,0,5.458612451,27
1990,4,23,0,7.630798594,28
1990,4,24,10,7.46838687,26
1990,4,25,0,8.994574428,27
1990,4,26,0,8.021556974,29
1990,4,27,0,7.566953108,28
1990,4,28,0,7.794343387,25
1990,4,29,0,9.546009011,17
1990,4,30,0,6.140323271,19
1990,5,1,0,5.523626769,22
1990,5,2,0,4.778070425,24
1990,5,3,0,5.232036655,28
1990,5,4,0,4.355849763,26
1990,5,5,0,6.23577301,22
1990,5,6,0,6.008736579,26
1990,5,7,0,5.716721554,23
1990,5,8,0,6.690341229,22
1990,5,9,0,7.11245545,28
1990,5,10,0,5.879876891,26
1990,5,11,0,5.361215192,21
1990,5,12,0,4.517871799,23
1990,5,13,0,7.46838687,23
1990,5,14,0,5.912012012,27
1990,5,15,25,7.176230375,19
1990,5,16,0,5.749423499,18
1990,5,17,0,6.886623421,16
1990,5,18,0,5.65365525,17
1990,5,19,0,2.701687985,22
1990,5,20,0,5.328407046,26
1990,5,21,0,7.340837637,20
1990,5,22,0,5.29800704,21
1990,5,23,0,4.453495071,24
1990,5,24,0,5.004575467,26
1990,5,25,0,5.815358507,24
1990,5,26,0,5.199086877,24
1990,5,27,0,6.009940826,20
1990,5,28,0,6.69122662,20
1990,5,29,0,5.847529087,23
1990,5,30,0,4.388657909,25
1990,5,31,0,7.276638033,27
1990,6,1,0,4.681735448,20
1990,6,2,0,6.399246894,22
1990,6,3,0,4.486303232,25
1990,6,4,0,4.226175515,21
1990,6,5,0,4.875255298,22
1990,6,6,10.3,5.978549221,18
1990,6,7,0,3.609868431,19
1990,6,8,0,4.388941241,23
1990,6,9,0,6.853921553,23
1990,6,10,0,7.631861102,24
1990,6,11,0,6.498238082,19
1990,6,12,0,5.784746123,23
1990,6,13,0,3.773271697,20
1990,6,14,0,2.572438686,24
1990,6,15,0,2.182353358,21
1990,6,16,0,2.149970154,23
1990,6,17,0,1.955423328,22
1990,6,18,0,1.468790568,26
1990,6,19,0,2.053103972,23
1990,6,20,0,3.933027113,18
1990,6,21,0,1.59924396,23
1990,6,22,0,1.631272969,28
1990,6,23,0,1.663939383,28
1990,6,24,0,4.646519149,18
1990,6,25,0,2.215444759,18
1990,6,26,0,1.923713059,21
1990,6,27,0,0.495879206,25
1990,6,28,0,1.92265059,25
1990,6,29,0,3.609337197,19
1990,6,30,0,5.263073988,20
1990,7,1,0,4.096855347,24
1990,7,2,0,3.48022956,26
1990,7,3,0,3.188356121,20
1990,7,4,0,2.700767101,20
1990,7,5,0,3.770721752,21
1990,7,6,0,1.66280616,23
1990,7,7,0,2.797279155,18
1990,7,8,0,2.668667299,23
1990,7,9,0,5.459143685,22
1990,7,10,0,5.167553648,16
1990,7,11,0,1.794038773,17
1990,7,12,0,0.917639426,25
1990,7,13,0,1.37188902,21
1990,7,14,0,2.969439878,20
1990,7,15,0,2.06633283,25
1990,7,16,0,2.798341624,22
1990,7,17,0,2.474155889,24
1990,7,18,0,4.938321757,20
1990,7,19,0,3.122527359,16
1990,7,20,0,5.75250462,18
1990,7,21,0,4.811905515,11
1990,7,22,0,1.273783281,13
1990,7,23,0,-1.222942579,19
1990,7,24,0,3.579574826,24
1990,7,25,0,1.274633276,26
1990,7,26,0,2.344835759,27
1990,7,27,0,3.058398509,14
1990,7,28,0,2.929220042,16
1990,7,29,0,1.76147849,15
1990,7,30,0,4.063338919,14
1990,7,31,0,0.788744284,19
1990,8,1,0,0.658149152,24
1990,8,2,0,1.014788846,27
1990,8,3,0,1.241612551,24
1990,8,4,0,2.831149739,26
1990,8,5,0,3.414613293,24
1990,8,6,0,2.020225094,26
1990,8,7,0,5.166349478,25
1990,8,8,3.5,6.884711006,23
1990,8,9,0,6.625787411,21
1990,8,10,0,8.02130891,22
1990,8,11,0,6.788624064,23
1990,8,12,0,6.464402836,23
1990,8,13,0,6.594112654,25
1990,8,14,0,6.431948878,29
1990,8,15,0,6.268864419,22
1990,8,16,0,6.301247514,22
1990,8,17,0,5.037737661,22
1990,8,18,0,3.73943651,24
1990,8,19,2,6.950929426,21
1990,8,20,0,9.06036789,14
1990,8,21,0,7.955550864,19
1990,8,22,0,8.052948463,16
1990,8,23,0,7.697123174,17
1990,8,24,0,6.757019927,22
1990,8,25,0,6.756524185,22
1990,8,26,0,7.339491921,25
1990,8,27,0,7.631861102,24
1990,8,28,0,4.745226817,15
1990,8,29,0,5.427468871,22
1990,8,30,0,4.259019031,28
1990,8,31,0,5.101866542,27
1990,9,1,0,5.393669182,26
1990,9,2,0,5.232249148,24
1990,9,3,0,4.778743244,24
1990,9,4,0,5.005106624,24
1990,9,5,0,5.588676387,26
1990,9,6,13.5,5.847422901,27
1990,9,7,0,9.512775755,20
1990,9,8,0,6.237401975,24
1990,9,9,0,4.970563067,22
1990,9,10,0,5.554663948,27
1990,9,11,0,8.215961982,29
1990,9,12,0,5.68674669,20
1990,9,13,0,5.687596704,19
1990,9,14,0,3.806469441,20
1990,9,15,0,3.383646728,20
1990,9,16,0,4.648006482,21
1990,9,17,0,6.269678932,22
1990,9,18,0,6.658949739,22
1990,9,19,0,6.30213289,25
1990,9,20,0,6.561410632,26
1990,9,21,0,6.496467223,25
1990,9,22,0,9.024903526,22
1990,9,23,0,5.621271969,17
1990,9,24,0,5.200149346,18
1990,9,25,0,7.92582414,20
1990,9,26,0,6.205868823,22
1990,9,27,0,7.891988741,27
1990,9,28,0,9.481950761,26
1990,9,29,0,10.13110138,16
1990,9,30,0,7.309304485,23
1990,10,1,0,6.237862378,27
1990,10,2,0,7.210384246,24
1990,10,3,0,10.61596335,26
1990,10,4,0,9.384022391,27
1990,10,5,0,9.578392138,30
1990,10,6,0,9.868707213,25
1990,10,7,0,11.42695893,26
1990,10,8,0,12.49818854,28
1990,10,9,0,11.10429606,24
1990,10,10,0,8.442502518,27
1990,10,11,0,11.2649372,30
1990,10,12,25,11.8487546,18
1990,10,13,0,11.55737713,26
1990,10,14,0,10.84430993,28
1990,10,15,0,11.72056789,18
1990,10,16,0,11.07113395,26
1990,10,17,0,9.546292337,25
1990,10,18,5.5,11.75110955,19
1990,10,19,1,11.07070896,17
1990,10,20,0,11.97878293,19
1990,10,21,0,12.65950257,22
1990,10,22,0,12.30381895,25
1990,10,23,15,11.78398865,27
1990,10,24,1,12.95169429,22
1990,10,25,0,12.49833051,27
1990,10,26,10,13.11392913,26
1990,10,27,0,11.23312057,25
1990,10,28,0,12.59463007,26
1990,10,29,0,11.46015708,25
1990,10,30,0,12.65939602,27
1990,10,31,0,13.27595147,27
1990,11,1,0,11.55610217,24
1990,11,2,0,10.55059519,23
1990,11,3,0,11.29654103,30
1990,11,4,15.5,10.74588574,25
1990,11,5,5,7.599407066,16
1990,11,6,0,12.66081264,24
1990,11,7,0,10.55158667,18
1990,11,8,0,9.901869561,20
1990,11,9,0,10.97341776,24
1990,11,10,0,10.9737365,28
1990,11,11,0,12.91888633,25
1990,11,12,0,12.17322366,26
1990,11,13,0,14.28209547,29
1990,11,14,5,12.78921216,29
1990,11,15,0,12.72487058,29
1990,11,16,6,13.47074575,26
1990,11,17,0,11.71943459,22
1990,11,18,12,12.30289814,27
1990,11,19,0,11.9462586,22
1990,11,20,0,13.34146115,28
1990,11,21,0,11.8163008,25
1990,11,22,0,11.65438501,26
1990,11,23,0,12.17311741,29
1990,11,24,0,11.88120871,28
1990,11,25,0,12.65946685,26
1990,11,26,4.3,12.91952412,26
1990,11,27,0,12.53099681,21
1990,11,28,0,12.36801855,23
1990,11,29,0,10.87619739,25
1990,11,30,0,13.21065337,28
1990,12,1,0,11.84910876,24
1990,12,2,38,11.8491799,28
1990,12,3,5,11.58947709,20
1990,12,4,0,10.77929577,21
1990,12,5,0,12.14048653,24
1990,12,6,0,12.07954846,26
1990,12,7,5,12.4645303,22
1990,12,8,0,11.68602425,20
1990,12,9,0,10.71300695,26
1990,12,10,15,12.30169401,25
1990,12,11,0,13.82788141,20
1990,12,12,0,13.14627669,22
1990,12,13,10,11.91408781,22
1990,12,14,0,10.25992588,19
1990,12,15,0,11.07077979,24
1990,12,16,0,12.27030236,25
1990,12,17,0,11.10309224,28
1990,12,18,0,14.41272618,29
1990,12,19,0,13.17858944,27.5
1990,12,20,0,13.37278196,28
1990,12,21,0,12.53021766,27
1990,12,22,0,12.30261451,28
1990,12,23,10,12.530076,20
1990,12,24,3.5,13.01759415,20
1990,12,25,0,12.14147817,23
1990,12,26,0,12.8872825,27
1990,12,27,5,12.6271544,27
1990,12,28,5,11.62214339,19
1990,12,29,0,11.55801461,21
1990,12,30,0,11.81693828,24
1990,12,31,0,12.14034456,26
1991,1,1,18,11.42649883,24
1991,1,2,0,11.65353472,20
1991,1,3,0,11.26426399,21
1991,1,4,0,10.12911841,23
1991,1,5,0,11.71865544,22
1991,1,6,6,12.69199179,25
1991,1,7,4,12.65975017,19
1991,1,8,0,12.72430424,21
1991,1,9,0,12.52972185,26
1991,1,10,0,12.98372372,23
1991,1,11,30,11.39475303,19
1991,1,12,20.5,11.94576247,18
1991,1,13,5,12.01084747,20
1991,1,14,0,11.39500094,23
1991,1,15,0,11.39418638,24
1991,1,16,16.5,12.82145378,23
1991,1,17,0,11.94664786,20
1991,1,18,0,11.10287944,22
1991,1,19,0,11.03793611,23
1991,1,20,0,11.52350655,25
1991,1,21,0,11.36173258,24
1991,1,22,0,12.04298284,26
1991,1,23,0,12.17258618,27
1991,1,24,0,12.82131181,26
1991,1,25,0,13.30840528,23
1991,1,26,0,11.91323784,26
1991,1,27,0,11.68623674,24
1991,1,28,0,12.23820272,30
1991,1,29,0,11.58919376,30
1991,1,30,3,10.77968565,18
1991,1,31,0,11.20020605,21
1991,2,1,0,10.12961392,23
1991,2,2,0,10.4541187,24
1991,2,3,0,11.29696601,25
1991,2,4,0,11.97839366,26
1991,2,5,0,11.13483773,21
1991,2,6,0,10.9732761,20
1991,2,7,0,11.97857074,23
1991,2,8,18,11.62200173,24
1991,2,9,0,9.740485006,25
1991,2,10,0,10.45418954,24
1991,2,11,0,13.3089011,25
1991,2,12,15,12.0113787,24
1991,2,13,10,11.91373366,19
1991,2,14,0,11.29809931,18
1991,2,15,0,10.81128948,20
1991,2,16,0,11.2976035,19
1991,2,17,0,11.71915126,19
1991,2,18,0,12.04369115,20
1991,2,19,0,11.23241225,24
1991,2,20,15,12.17357782,22
1991,2,21,0,11.81665495,23
1991,2,22,5,12.10785534,26
1991,2,23,0,12.07614496,22
1991,2,24,0,12.4974097,25
1991,2,25,0,12.68506252,26
1991,2,26,0,12.36087678,29
1991,2,27,0,11.25864479,27
1991,2,28,0,12.74989868,25
1991,3,1,0,12.10152782,27
1991,3,2,10,12.62022512,29
1991,3,3,5,10.67511071,24
1991,3,4,0,12.68506252,19
1991,3,5,0,11.3946822,20
1991,3,6,0,11.65420793,23
1991,3,7,0,10.35643778,26
1991,3,8,0,11.00558855,26
1991,3,9,0,11.65367669,25
1991,3,10,19,11.65438501,20
1991,3,11,0,8.895583511,22
1991,3,12,0,12.33567068,25
1991,3,13,0,12.27009018,26
1991,3,14,25.5,11.58912293,22
1991,3,15,0,11.32970314,19
1991,3,16,0,10.94032617,21
1991,3,17,0,12.82223261,22
1991,3,18,0,12.79002672,19
1991,3,19,0,12.2057486,25
1991,3,20,0,11.32966804,23
1991,3,21,0,12.30339396,21
1991,3,22,0,12.49748023,26
1991,3,23,0,11.71893877,24
1991,3,24,0,11.94647079,20
1991,3,25,15,11.58976011,19
1991,3,26,20,12.36851437,18
1991,3,27,0,10.84423941,20
1991,3,28,0,11.26532646,22
1991,3,29,0,10.61691988,21
1991,3,30,0,11.65438501,23
1991,3,31,0,12.04362032,20
1991,4,1,0,10.51927453,21
1991,4,2,0,9.091724118,21
1991,4,3,0,10.06498964,21
1991,4,4,0,10.29237999,20
1991,4,5,0,10.5845366,22
1991,4,6,0,10.22676361,26
1991,4,7,0,10.09634556,24
1991,4,8,0,9.383809896,27
1991,4,9,0,9.967131634,27
1991,4,10,45,10.25829691,26
1991,4,11,0,11.52421471,19
1991,4,12,0,10.06371436,22
1991,4,13,0,10.29060906,23
1991,4,14,0,9.674549882,25
1991,4,15,0,9.966423321,24
1991,4,16,0,9.869415603,26
1991,4,17,0,10.29174251,27
1991,4,18,3,10.16065141,20
1991,4,19,5,6.918829624,15
1991,4,20,0,9.156348401,21
1991,4,21,0,8.864546101,23
1991,4,22,0,11.03726321,25
1991,4,23,0,9.059694838,25
1991,4,24,0,8.799425537,24
1991,4,25,0,7.372866608,26
1991,4,26,0,6.400097063,25
1991,4,27,0,7.69719416,23
1991,4,28,0,8.766900593,24
1991,4,29,0,10.5516575,23
1991,4,30,0,11.00523439,24
1991,5,1,0,8.541068679,28
1991,5,2,0,8.86447527,25
1991,5,3,0,8.994220272,29
1991,5,4,0,9.804932674,25
1991,5,5,0,10.29202584,18
1991,5,6,0,8.702700989,19
1991,5,7,0,9.709128624,17
1991,5,8,0,6.14060675,21
1991,5,9,0,7.113518112,23
1991,5,10,0,7.501903297,20
1991,5,11,0,6.237154027,23
1991,5,12,0,8.345494645,22
1991,5,13,0,8.280763806,24
1991,5,14,0,6.917590038,20
1991,5,15,0,6.237933209,24
1991,5,16,0,6.1082943,26
1991,5,17,0,6.400026077,28
1991,5,18,0,5.426760559,27
1991,5,19,0,5.653584342,27
1991,5,20,0,8.896858397,23
1991,5,21,0,6.88524225,26
1991,5,22,0,7.760614543,27
1991,5,23,0,5.523414246,26
1991,5,24,0,5.393881555,23
1991,5,25,0,4.031947367,26
1991,5,26,0,4.550361251,25
1991,5,27,0,5.555868234,24
1991,5,28,0,6.140465088,25
1991,5,29,0,3.771607143,17
1991,5,30,0,4.710092998,25
1991,5,31,0,5.198307656,25
1991,6,1,0,5.230124056,23
1991,6,2,0,4.873803258,25
1991,6,3,0,4.388232929,28
1991,6,4,0,5.296413399,26
1991,6,5,0,4.161232106,25
1991,6,6,0,6.204062626,20
1991,6,7,0,4.128317745,16
1991,6,8,0,2.894652835,13
1991,6,9,0,3.642145311,20
1991,6,10,0,4.128246836,23
1991,6,11,0,3.609903885,26
1991,6,12,0,2.279998606,23
1991,6,13,0,5.262365675,20
1991,6,14,0,4.062630607,24
1991,6,15,0,4.322970817,26
1991,6,16,0,6.010401191,24
1991,6,17,0,5.167482817,26
1991,6,18,0,8.375681926,25
1991,6,19,0,5.813941767,26
1991,6,20,0,5.132797751,27
1991,6,21,0,5.814295923,19
1991,6,22,0,2.505629937,24
1991,6,23,0,3.415675723,17
1991,6,24,0,5.006487872,24
1991,6,25,0,4.844005472,24
1991,6,26,0,2.604892644,25
1991,6,27,0,6.755320102,19
1991,6,28,0,5.199582658,19
1991,6,29,0,2.702042141,23
1991,6,30,0,2.831503895,22
1991,7,1,0,1.533698485,26
1991,7,2,0,2.442056087,27
1991,7,3,0,3.609903885,24
1991,7,4,0,3.283239018,24
1991,7,5,0,1.468082101,22
1991,7,6,0,4.22444015,20
1991,7,7,0,2.409602129,22
1991,7,8,0,2.246907118,26
1991,7,9,0,1.533627716,27
1991,7,10,0,3.349422051,22
1991,7,11,0,5.619784667,21
1991,7,12,0,3.153918849,19
1991,7,13,0,2.407902179,19
1991,7,14,0,0.949739228,20
1991,7,15,0,1.177342194,22
1991,7,16,0,1.696499665,22
1991,7,17,0,2.701050503,27
1991,7,18,0,3.478812897,26
1991,7,19,0,1.566152443,27
1991,7,20,0,1.923146448,26
1991,7,21,0,3.057619443,20
1991,7,22,0,2.603830214,13
1991,7,23,0,3.027715294,18
1991,7,24,0,2.669800638,26
1991,7,25,0,2.085416394,28
1991,7,26,0,3.739790666,27
1991,7,27,0,4.356203919,26
1991,7,28,0,3.350555274,28
1991,7,29,0,2.830795582,25
1991,7,30,0,2.668029817,26
1991,7,31,0,2.700696347,29
1991,8,1,0,2.117232793,20
1991,8,2,0,3.285363955,19
1991,8,3,0,3.479804612,18
1991,8,4,0,2.864312087,23
1991,8,5,0,5.816775171,24
1991,8,6,0,4.292004257,22
1991,8,7,0,4.161975815,23
1991,8,8,0,3.383575897,24
1991,8,9,0,5.103283136,22
1991,8,10,0,3.804769452,19
1991,8,11,0,5.881753997,22
1991,8,12,0,1.696747574,26
1991,8,13,0,2.442056087,25
1991,8,14,0,4.55067996,23
1991,8,15,0,4.907638387,24
1991,8,16,0,5.264065596,22
1991,8,17,0,5.069483447,23
1991,8,18,0,5.393598288,25
1991,8,19,0,6.724140981,21
1991,8,20,0,6.010224074,19
1991,8,21,0,9.252860609,20
1991,8,22,0,6.172706552,29
1991,8,23,0,7.663819087,20
1991,8,24,0,6.918581637,23
1991,8,25,0,7.66431506,24
1991,8,26,0,9.544875711,20
1991,8,27,0,8.054329673,19
1991,8,28,0,7.890784687,25
1991,8,29,0,6.334055653,26
1991,8,30,0,8.183366516,26
1991,8,31,0,7.467607957,23
1991,9,1,0,6.007745019,24
1991,9,2,0,4.775768177,25
1991,9,3,0,6.364738868,23
1991,9,4,0,8.345848801,24
1991,9,5,0,7.76196026,26
1991,9,6,2,9.934323519,24
1991,9,7,0,8.215395487,21
1991,9,8,0,8.475522972,13
1991,9,9,0,8.086783631,19
1991,9,10,0,5.944607787,22
1991,9,11,5,8.766900593,19
1991,9,12,1,6.951035595,21
1991,9,13,0,5.815712664,26
1991,9,14,0,6.720044495,23
1991,9,15,0,7.951950042,25
1991,9,16,0,5.228789989,28
1991,9,17,0,6.39585876,27
1991,9,18,0,8.989344642,22
1991,9,19,0,5.87716146,21
1991,9,20,0,5.423301554,26
1991,9,21,0,6.39585876,28
1991,9,22,0,8.340973172,26
1991,9,23,0,8.989344642,24
1991,9,24,0,8.340973172,27
1991,9,25,0,10.67511071,24
1991,9,26,0,11.12897062,26
1991,9,27,0,9.897064455,29
1991,9,28,0,10.48059915,24
1991,9,29,0,10.54543593,27
1991,9,30,0,5.099115819,30
1991,10,1,0,5.48813864,25
1991,10,2,0,8.665158907,26
1991,10,3,0,10.80478488,22
1991,10,4,0,10.80478488,26
1991,10,5,0,9.637716113,25
1991,10,6,0,8.340973172,20
1991,10,7,0,3.802372878,21
1991,10,8,0,3.932047203,23
1991,10,9,0,5.68674669,24
1991,10,10,0,4.712701931,25
1991,10,11,0,5.847599982,26
1991,10,12,0,7.631506945,29
1991,10,13,0,9.188661005,31
1991,10,14,0,9.252931595,31
1991,10,15,0,10.84232697,28
1991,10,16,0,8.247990953,22
1991,10,17,0,8.832729625,21
1991,10,18,0,7.438482837,22
1991,10,19,0,7.730002275,26
1991,10,20,0,11.03662603,24
1991,10,21,0,10.29174251,25
1991,10,22,0,11.0054823,22
1991,10,23,0,10.22612613,21
1991,10,24,0,9.059694838,28
1991,10,25,0,9.123611272,26
1991,10,26,0,9.73952863,25
1991,10,27,0,9.739953772,26
1991,10,28,0,10.97235529,26
1991,10,29,0,10.9730636,27
1991,10,30,5,10.06498964,25
1991,10,31,1.5,10.77848152,20
1991,11,1,10,10.51807024,20
1991,11,2,5,11.42692382,23
1991,11,3,0,10.29223802,24
1991,11,4,0,10.84268112,20
1991,11,5,5,10.51884954,25
1991,11,6,25.5,10.6478154,24
1991,11,7,0,11.16828348,18
1991,11,8,0,11.4917609,20
1991,11,9,0,9.870123916,22
1991,11,10,0,10.32433798,24
1991,11,11,5,11.29724934,26
1991,11,12,0,10.81093532,25
1991,11,13,0,9.123327947,20
1991,11,14,0,9.545584024,23
1991,11,15,0,9.350718303,24
1991,11,16,0,9.869769759,22
1991,11,17,0,8.962403795,26
1991,11,18,0,11.16757517,26
1991,11,19,0,11.65420793,20
1991,11,20,0,9.935669314,20
1991,11,21,0,9.999798087,25
1991,11,22,0,10.87570158,27
1991,11,23,0,11.71904501,29
1991,11,24,0,10.97299308,26
1991,11,25,0,11.68627247,27
1991,11,26,0,11.5573063,23
1991,11,27,5,11.00583646,23
1991,11,28,0,12.07529498,27
1991,11,29,1.5,11.81559248,29
1991,11,30,15.6,11.94562081,23
1991,12,1,6.2,10.07515229,26
1991,12,2,0,10.90758904,26
1991,12,3,0,11.03761736,27
1991,12,4,5,11.91295451,24
1991,12,5,6.5,11.39418638,25
1991,12,6,0,10.7131483,22
1991,12,7,0,10.5834033,22
1991,12,8,0,11.1993918,26
1991,12,9,0,10.84338943,30
1991,12,10,0,10.48639543,29
1991,12,11,0,9.544946542,30
1991,12,12,0,11.39354875,28
1991,12,13,4,11.03705087,23
1991,12,14,0,10.064706,27
1991,12,15,0,8.280090756,25
1991,12,16,0,9.80528683,26
1991,12,17,0,9.837386632,26
1991,12,18,0,11.68627247,25
1991,12,19,0,11.52425012,21
1991,12,20,0,11.55702298,24
1991,12,21,0,9.967556776,28
1991,12,22,0,11.81594664,26
1991,12,23,0,13.08129794,25
1991,12,24,0,13.66490315,27
1991,12,25,0,12.52993434,29
1991,12,26,0,12.53014683,30
1991,12,27,0,10.42138127,26
1991,12,28,0,11.8805004,25
1991,12,29,60,11.00495107,27
1991,12,30,0,12.2057486,24
1991,12,31,0,10.71297123,26
1992,1,1,0,12.54977403,25
1992,1,2,0,13.9064579,24
1992,1,3,1.5,14.51326729,21
1992,1,4,2,14.07669852,24
1992,1,5,0,14.73532559,26
1992,1,6,0,13.95673606,28
1992,1,7,10.5,14.29875683,26
1992,1,8,0,14.0131415,28
1992,1,9,10,13.9002989,26
1992,1,10,0,13.04656778,25
1992,1,11,25,13.90240322,22
1992,1,12,15,12.65536324,20
1992,1,13,10,14.45560283,24
1992,1,14,15,13.5461885,26
1992,1,15,0,13.3552021,27
1992,1,16,0,12.3490371,25
1992,1,17,0,12.98040831,28
1992,1,18,0,12.68866239,26
1992,1,19,0,12.73083464,23
1992,1,20,10,12.05395873,22
1992,1,21,0,12.04406793,23
1992,1,22,0,11.74614898,24
1992,1,23,1.5,12.73093995,24
1992,1,24,15.8,12.58430069,25
1992,1,25,10,11.67797976,23
1992,1,26,0,11.96556293,20
1992,1,27,0,11.51081158,23
1992,1,28,0,10.99906271,24
1992,1,29,0,10.4050798,23
1992,1,30,0,12.40742083,24
1992,1,31,1,10.55080753,24
1992,2,1,0,11.23579939,24
1992,2,2,0,11.17268436,23
1992,2,3,0,10.41058303,25
1992,2,4,0,11.00295585,26
1992,2,5,0,11.37998709,24
1992,2,6,1.5,12.95278109,24
1992,2,7,0,12.74783491,25
1992,2,8,0,12.31464051,24
1992,2,9,0,12.11755809,25
1992,2,10,0,12.43603724,26
1992,2,11,0,11.613048,24
1992,2,12,0,12.49036626,25
1992,2,13,0,12.10584311,29
1992,2,14,0,12.55392329,23
1992,2,15,0,13.00245928,25
1992,2,16,0,11.68088402,22
1992,2,17,10,11.77355903,23
1992,2,18,0,12.16407252,24
1992,2,19,15,12.46931183,24
1992,2,20,0,12.64287713,23
1992,2,21,0,12.92925682,22
1992,2,22,0,12.57732109,23
1992,2,23,0,12.11995697,24
1992,2,24,0,11.88162095,22
1992,2,25,0,12.4715914,24
1992,2,26,2,11.17229502,25
1992,2,27,1.5,12.09985983,20
1992,2,28,0,12.15863268,20
1992,2,29,0,10.99282646,21
1992,3,1,0,10.89316453,23
1992,3,2,6,11.43641699,20
1992,3,3,4,11.4648655,21
1992,3,4,3.8,12.03139952,24
1992,3,5,0,11.2628517,23
1992,3,6,0,10.52031424,21
1992,3,7,0,12.69199443,26
1992,3,8,0,12.57764356,25
1992,3,9,0,10.58413785,27
1992,3,10,0,11.54603634,28
1992,3,11,0,11.36912827,22
1992,3,12,4.5,11.92166444,19
1992,3,13,0,10.75936958,23
1992,3,14,3.8,11.7929902,26
1992,3,15,0,10.62641582,25
1992,3,16,0,10.51547414,23
1992,3,17,0,11.39236442,26
1992,3,18,0,12.04734048,26
1992,3,19,0,11.54850904,28
1992,3,20,0,11.50278013,28
1992,3,21,45.2,12.13550511,29
1992,3,22,0,11.04789945,20
1992,3,23,0,9.84588656,18
1992,3,24,0,9.840383567,20
1992,3,25,0,9.124895029,24
1992,3,26,0,10.83220345,26
1992,3,27,0,8.345576006,25
1992,3,28,0,9.729515749,21
1992,3,29,0,11.1762406,20
1992,3,30,0,10.64153593,21
1992,3,31,0,11.45196518,23
1992,4,1,0,11.32347635,25
1992,4,2,0,11.17290877,24
1992,4,3,0,12.06492636,25
1992,4,4,0,9.854504086,26
1992,4,5,0,11.80250517,26
1992,4,6,5,12.15952147,28
1992,4,7,0,10.31168233,16
1992,4,8,0,11.03831729,20
1992,4,9,0,10.34080044,23
1992,4,10,0,9.636928363,25
1992,4,11,0,10.09445351,26
1992,4,12,0,9.879887099,16
1992,4,13,0,7.360234571,21
1992,4,14,0,6.986878995,20
1992,4,15,0,6.310402958,26
1992,4,16,0,7.234839293,25
1992,4,17,0,7.564636837,24
1992,4,18,0,8.355856272,25
1992,4,19,0,7.662141538,26
1992,4,20,0,6.74791868,24
1992,4,21,0,8.336737465,27
1992,4,22,0,7.712430204,26
1992,4,23,0,8.200118672,24
1992,4,24,0,7.878426593,25
1992,4,25,0,7.223229819,20
1992,4,26,0,9.346742953,24
1992,4,27,0,10.44614407,25
1992,4,28,0,10.90051628,27
1992,4,29,0,6.388841711,27
1992,4,30,0,7.191232113,27
1992,5,1,0,9.24790544,24
1992,5,2,0,7.653864099,21
1992,5,3,0,9.233735639,26
1992,5,4,0,6.343291695,27
1992,5,5,0,8.520825003,28
1992,5,6,0,6.225226661,26
1992,5,7,0,7.672032342,25
1992,5,8,0,8.315135738,29
1992,5,9,0,8.429325059,26
1992,5,10,0,9.093619765,27
1992,5,11,0,9.505535317,28
1992,5,12,0,7.354096526,26
1992,5,13,0,9.207672415,21
1992,5,14,0,7.843318076,26
1992,5,15,0,7.872145031,28
1992,5,16,0,6.974298103,27
1992,5,17,0,6.618749478,25
1992,5,18,0,8.394458058,22
1992,5,19,0,8.581365726,25
1992,5,20,0,7.370244591,22
1992,5,21,0,7.084552269,27
1992,5,22,0,8.095395902,28
1992,5,23,0,6.057385332,20
1992,5,24,0,6.058665391,25
1992,5,25,0,5.338007141,28
1992,5,26,0,6.239056333,27
1992,5,27,0,7.311285695,28
1992,5,28,0,9.113927712,25
1992,5,29,0,8.178895639,20
1992,5,30,0,6.265947203,21
1992,5,31,0,4.028641308,22
1992,6,1,0,4.114262906,22
1992,6,2,0,4.791138824,24
1992,6,3,0,7.727270582,19
1992,6,4,0,7.469026056,21
1992,6,5,0,6.631190094,26
1992,6,6,0,7.931493075,27
1992,6,7,0,7.194564149,28
1992,6,8,0,10.05415061,21
1992,6,9,0,4.913215916,20
1992,6,10,0,5.062289445,25
1992,6,11,0,5.381231917,24
1992,6,12,0,5.139441072,21
1992,6,13,0,4.305565007,23
1992,6,14,0,5.070286437,24
1992,6,15,0,5.637476223,23
1992,6,16,0,7.891754946,21
1992,6,17,0,7.816427004,23
1992,6,18,0,6.85678379,22
1992,6,19,0,7.51541086,23
1992,6,20,0,7.714737874,23
